ebe92650-f58f-47ac-9b5e-6b2e9270c5ff,Non-perishable foods and hygiene products,Food,resource
twitter_resource_tweets_2885,bad thing about living in garden city during hurricanes.... trees everywhere,None,N/A
twitter_random_tweets_4985,At Jets vs Dolphins game.....good time before the storm.,None,N/A
e9afe7ff-697b-46e1-bdb8-64d0287745a6,Bring food and supplies.,Food,resource
twitter_resource_tweets_1355,"Hurricane #Sandy I hate you!! Another day with no power, they are saying NEXT week, I'm gonna die!",Energy,need
66d110a5-5990-4b87-96d2-0672b6505332,I can help deliver food to seniors who are trapped in their homes. I speak Mandarin and Cantonese.,Food,resource
795a688c-e5cc-4d63-8236-082b658c1f2a,I want to help clean up. I can lift heavy things and don't mind shuffling water out of a basement,Water,resource
twitter_random_tweets_2926,"Sandy Takes NY Out:.....and now the morning after, this is no lovable affair. @NYCurrent @ New York http://t.co/tqqvBf80",None,N/A
twitter_random_tweets_2925,...is sandy..just a storm or partially cause of global warming...??? Think again...,None,N/A
aaaa5860-3f4c-4455-8d81-46054ecf19d2,"I am a member of AA and wanted to bring meetings to those in need Staten Island, as well as help out with providing food, clothing and clean up as needed. Thank you ****************",Food,resource
b4ab2b9e-316d-46fd-b8d5-901b6ff4f24f,I have pet food and baby food to donate. I'd like to drop it off. I'm at ************************* Walking distance is preferred.  Thank you.,Food,resource
1892c955-08cc-42de-91fe-205fcbb28d5f,Does anyone need first aid supplies?,Medical,resource
3d684c3a-c4ee-4870-9f45-6cff04abf48b,30 prepared hot meals,Food,resource
twitter_resource_tweets_815,"@shellyjack523: Oh, you know, just getting ready for #Frankenstorm. Wine...check. candles...check. wine....check. sounds very good...!",None,N/A
twitter_random_tweets_1615,Lights flickering powers going off! Come on sandy what you got!,Energy,need
twitter_resource_tweets_4100,Sandy these.... I was out for a while. A tree fell though...didn't fall on me so it's cool,None,N/A
twitter_resource_tweets_4103,Winds picking up .... Sandy has turned toward Jersey... She's going to the Jersey shore... She's one pissed off woman....,None,N/A
b4b143a9-c25d-47e2-8f0f-f24d446b910d,I can cook and would be happy to try to provide meals or serve in a soup kitchen.,Food,resource
twitter_resource_tweets_4106,Anyone besides ourselves and @fogcreek experiencing outages due to Sandy?,Energy,need
b6487c2f-9dfe-4bbd-996d-6a1b4bf34532,"Any items needed!  Food, hygiene products, pillows/blankets, please tell me what's needed!  I can also make some hot meals to bring at dinner!",Food,resource
twitter_resource_tweets_1979,7a.m...i actually slept pretty good last night! Power stayed on. Can feel #Sandy subsiding....,None,N/A
2be61228-38fb-480e-bcbd-99a2ba42a05d,clothing (wide range of styles and for various ages); non-perishable food; hygiene products,Food,resource
16b1fa31-eeaf-497e-8fff-6c1fa10fcbf0,"I have a bike, I can help clean up, bring food to locations, help prepare foods and goods for delivery and can deliver stuff if I can attach a larger unit to my bike. I can also help walk and feed animals.",Food,resource
twitter_resource_tweets_749,FEMA and National Guard comin thru to Bring water n food...ill be waiting,Food,need
a86cb3e8-c1ad-4ef6-8298-07437334f37e,"I can serve food, help visit places in need.  Clean, build (novice level).",Food,resource
3c9be907-115f-40b3-9b88-e94d74b9c7a5,I would like to donate a turkey for Thanksgiving to someone in need!,Food,resource
fee9e000-f0e8-426e-a000-82b4597b0133,"We have Non- Perishable food, cleaning supplies and clothes.",Food,resource
90e989e2-2bce-44ec-9a4a-512d89b25534,We need the boat removed from the front of my home..It is not my boat nor car which is crashed through my fence and has bounced off the home several times... the fear the it could cause the small bungalow more damage is extreme.  Thanks ****************** cross street Laconia.,Energy,need
7a2cb2db-9036-4d43-aae4-ccc4928aefee,I could prepare hot or cold meals and transport them anywhere is Brooklyn.,Food,resource
2fb906f4-71d2-4e1a-b161-d8f1bd2ef32b,Peanut Butter Jelly Whole Wheat Bread Tuna Fish,Food,resource
3401ce40-0f13-4446-8e26-482814757d83,"clothing, some canned and boxed foods, a few pillow cases, shampoos and hair brushes.",Food,resource
twitter_need_tweets_1265,Lower Manhattan has invaded Upper Manhattan. Proud to be a host to the power less Manhattanites. Its a party in the UWS. #sandyaftermath,None,N/A
twitter_need_tweets_1264,We just spent $20 on food at the herald sq market and they refused to let us charge our phones for a few mins #boycott #sandy #nyc,None,N/A
bb9e57cd-fa95-4f6c-b45f-63f65ce3325c,"training in art conservation, recovery of damaged materials, working w/materials damaged by water/mold",Water,resource
twitter_resource_tweets_3559,"Everyone's tweets yesterday included... Sandy, food, and getting fat.",None,N/A
8d133086-5779-4c0e-89d5-21a696588914,"Email for project backpack is incorrect ..it is boowag74 not 76. Thank you for posting my charity here,  I've received donations from your listing!! Great job!",Food,need
5727dcc2-a19f-4b13-b834-d8eab3f62efc,"My youth group, 17 strong can get together and cook 10+ pans of hot pasta dishes to deliver for a hot meal.  We would like to prepare and delivery/serve if possible.  Also if needed we can collect food or food for distribution and would love to lend a hand.  We are 17 strong and ages 9 - 12 with adult chaperones.  TWIST, Tweens with Intense Spirit Together, the FUMC in Somerville NJ. Please let me know what we can do, **************",Food,resource
81d1b2cd-cdad-47ce-831c-2a4b469f95a5,"Cleaning, serving food, etc",Food,resource
c98614eb-d145-4aff-bbe6-f542c084e346,"Interested in food service help, donations, etc.",Food,resource
twitter_random_tweets_7727,How the **** am I supposed to get @MeekMill new album when I ain't got power? **** outaaa here sandy!,Energy,need
twitter_random_tweets_7725,@littlefoodcafe is back in business.Food deliveries=full menu!Accepting donations 4 neighbors displaced by storm.Please help! #NJResilience,None,N/A
4932a625-4e85-4a3b-846b-3b2bff37efd3,"ready to eat food-pop-top tuna and chicken, shelf stable milk, cereal, bread, juice, peanut butter and jelly",Food,resource
d0a0601d-0fc0-41af-a39c-b59d101400ac,"need plumber to check furnace, and hot water heater after my basement was flooded out.",Water,need
3f471689-d768-4b08-b63b-49de71ed6008,Is there a drop off center for clothing and food donations?,Food,resource
76fc964e-823e-40a9-bce7-7d75a11f6ffb,"We did a large donation drive in our community. We have adult children and infant clothing, toys, nonperishable food, prepaid cell phone, pet supplies, baby supplies, blankets, winter gear, it is all seperated organized and boxed.   We can deliver next sunday",Food,resource
21ff9356-cce7-4652-ad43-f0279e2f3fb8,I want to donate food clothing hygiene baby supplies.  Can someone contact me.  I have a large donation,Food,resource
6ce032aa-c609-4bf8-a582-d8bcc86caa5b,"Clothes, movies, books, canned goods, cardboard boxes, comforter",Food,resource
twitter_need_tweets_602,Time to annoy the downstairs neighbors and hop on the old trainer...keeping the legs loose #sandy can't hold me down.. #Triathlon,None,N/A
71b8fd2b-f7ec-489e-8226-122daa96220b,2 pizza pies,Food,resource
twitter_random_tweets_6124,6:15. Still no power. It's amazing 90mph winds and we have Internet through sandy. But 5 inches of snow and my neighborhood is out.,Energy,need
70669dc9-458e-4a59-a465-53b58826462a,"I can cook meals for those who need, or for relief workers. Help pack meals to deliver, or help deliver. Available for weekend volunteering.",Food,resource
twitter_random_tweets_739,All I know is when sandy hits.... If she does...,None,N/A
e1839791-cde1-4bb3-bb95-cc94ba4b6537,"Want to help delvier supplies, debris removal, bring food and clothing, etc.",Food,resource
ee3d0cfd-56f7-4d18-b45a-46b209975659,"To Whom it May Concern,  My name is ***************** and my friend and I have recently held two donation events in White Plains, NY for the victims of Hurricane Sandy.  We have collected most of what you list below so rather then sending you multiple forms here is a list of items we have:  *Men's & Women's coats and winter wear *Children's coats and winter wear (boys & girls) *Children's and baby toys and stuffed animals (all new w/tags) *Baby supplies - clothes (all new w/tags), formula, food, diapers, wipes etc. *Non-perishable foods *Blankets (all new w/tags) *Toiletries/Hygiene products *Cleaning Supplies *Water *Pet food  Please let us know if there is anything you need.  We want to help in any ways we can.  My email address is **************************.  Thank you and I look forward to hearing from you.  Sincerely,****************n***************",Food,resource
twitter_random_tweets_4057,BB scouting team on the move... FDR flooded... #Sandy http://t.co/Gvv2FQp3,None,N/A
d5dd2c0c-ea37-4369-b800-3b616430ef46,3 Large Quilts Baby clothes & Blankets & supplies/ Feminine supplies/ Towels/ non perishable foods,Food,resource
3f05b83b-0295-4e4f-904e-f6e7f886ad11,"Have single use baby bottles and nipples from hospital, as well as baby formula. Also have mens and womens clothing.",Food,resource
dfe65854-a881-4396-8795-ace0bfccb8a0,"Dog food, blankets, food.",Food,resource
338556b2-032e-49e4-a922-0db0084fec25,"Diapers, Toiletries, Children's socks, Heavy Duty Trashbags, children's Tylenol, paper towels, bleach",Medical,resource
4dd91861-85c2-4dd2-9e86-698bf5c7e7bc,"I teach at a Middle School in PA, but have family on Staten Island.  We would like to donate whatever items you need.  Please let us know.  we are glad to shop for the items and drop off.  We have donated grocery store cards and could donate food, baby products, hygiene products, food etc.",Food,resource
twitter_random_tweets_825,Long day at the church. Delivering hot food all day- so worth seeing their smiles. #JERSEYSTRONG #sandyrelief,Food,resource
twitter_random_tweets_826,@alexalombardi97 snow is wet & heavy weighing down the power lines that r already week from Sandy....,None,N/A
2ae94eac-b2a2-4b22-8af3-21187191966d,"i have women's clothing to donate (jackets, sweatshirts, jeans, sweatpants, undergarment-new), toiletries.  Also willing to bring a hot meal for a family.",Food,resource
5c003688-f1aa-4222-b4ee-b49005409a13,I can make/organize food and donations.,Food,resource
82af84a8-b76a-429b-b688-0bc9358bb592,Multiple Bags of Mens and Womans Clothing. And we have food non perishable to donate. We just need to know where to drop it off in New Jersey or around our home. We live in Downingtown PA.,Food,resource
e9497d7f-0fff-4c9b-9457-6312c29548e7,Happy to drop off whatever is most needed.  Food and flashlights.,Food,resource
57d499c9-4b2a-41f3-934b-ac14138f061f,I run a non profit - so I'm a good organizer if you need any more of those.  Available most weekends.  Live near red hook Also my husband is an electrician and my son is a strong teenager if you need some grunt work!,Food,resource
dd47d345-84bf-4779-8870-88c1cdc659a4,I could provide food and temporary shelter for (friendly dogs).,Food,resource
63bee6ec-d555-47dc-8598-729d1a7a8608,Happy to help with food/water collection or distribution. Available most of this weekend,Water,resource
da8fcf54-52f0-4fe7-a60a-3eea5c9de078,A&D ointment disposable gloves size 4T-5T pull ups - several boxes,Medical,resource
d3dc51a8-511f-4bfb-8128-9e6b800210b6,"Blankets, baby supplies, dog & cat supplies, jackets, cleanup supplies",Food,need
43e03222-3c15-4a7f-9e6d-0b68a7288415,can deliver food/meals,Food,resource
fb5721c4-8c07-4e71-a810-19b75e2fe5f1_0,"********************* will coordinate for ***************** (80) and his wife, ********* who are stuck on the ******************************* Pl (between Houston and Bleeker) with very little food and water, no electricity, elevator or phone. There may be other seniors in the building as well.",Water,need
050d2c98-158f-4914-86cc-fd952b5f571d,"i have men's clothing, t shirts, jeans, socks and a few women's pants. i have some canned goods and pasta as well.",Food,resource
e11013e1-1562-4aa5-87be-578b2e47e54d,"I have a big comforter, several cans of food, 4 candles, 2 large boxes of matches. Will try to gather some feminine products, etc. as well. It's not a huge amount, but hopefully all helpful stuff!",Food,resource
868f31b2-cff8-4fb4-9698-513583b4e695,I can help with food if needed.,Food,resource
e9d90346-03b9-4ed2-960f-e6f5bb8e0c87,"Clothing, Beverages, Baby Supplies, Non Perishable Food, Garbage Bags",Food,resource
5073d48a-2fa6-4548-b31a-5df3fe8d9a39,"administrative, food distribution",Food,resource
42041745-fbe1-45f1-9cc2-c63a9535b457,Boxes Of Toothpaste,Medical,resource
3e086966-c31f-4770-8986-633a8689975c,"candles, bottled water, art supplies for kids",Water,resource
twitter_resource_tweets_2098,Welcome winter.... Terrible time to come... After a tropical hurricane... #globalwarming #sa @ Staten Island http://t.co/eyJFLS4k,None,N/A
44fb4436-6fa0-44ca-b4ae-2fcc0d474c9d,I am not a professional but have experience with tools. Hand tools and power tools,None,resource
9d426813-0bac-4c0d-aef1-b186369812e3,"Need a truck load of water (NOT DRINKING) to be able to start disinfecting home in Breezy Point. I have the cleaning service, but they cannot begin since there is no water in Breezy Point.",Water,need
twitter_resource_tweets_54,“@JimGaffigan: #Sandy proves there’s nothing more American than buying tons of food when it’s raining.”,None,N/A
a66c8041-ccab-4a81-9c8b-776ac741706a,"I represent a company in Shelton, CT that would like to donate 2 pallets of spring water to the Staten Island relief effort.  The water will be trucked in Saturday (tomorrow) morning.  There is so much info out there we could use some advice as to where to deliver it.  ****** *****************",Water,resource
95bd03ea-a4b5-4a25-8a56-e431a4d671e7,Distribution of water. Helping in shelters and temporary sites,Water,resource
a0d2fe02-ede7-4b91-b40f-8cdc9d4403ec_0,She's bringing the gallons to CAAAV tomorrow along with batteries.,Energy,resource
833393d2-029c-4cc9-98d6-6974cbbaa96a,"************** - her father is at Verazano Nursing Home, *********************.  His name is *****.  Can you please check to see if the hospital is okay and let her know?  She is worried about him and cannot get through.  Her number is *************.  Thanks!",Food,need
twitter_random_tweets_9101,Huge tree across the street just completely uprooted and fell about a foot away from our neighbors house... Lights flickering... Sandys here,None,N/A
16a963e9-16bd-4faf-9918-d503a0b24422,"I want to donate clothing, non-perishable food, baked goods.",Food,resource
twitter_resource_tweets_2943,Zone A & away...evacuating but think it's crowd frenzy vs. Danger...is sandy worse than Irene?,None,N/A
bd991e96-6315-454c-b8e2-9820eaceba14,"I have multiple toothbrushes and mini-toothpastes, and am willing to make hot food.",Food,resource
5bccc67b-1005-4196-8f27-b66b76268a67,"Just generally want to help out -- cleaning, packing food, etc. Thanks!",Food,resource
twitter_resource_tweets_2542,Costco in New Rochelle just got gas...it's probably a 5-8hr wait...but it's here! #HurricaneSandy # @ Costco http://t.co/SKi5UPQc,None,N/A
twitter_random_tweets_9619,"byebye power, should have stocked up on alcohol before this storm.",Energy,need
c28166d9-93ca-45b3-a51c-6a5f51a4dbdf,"approximately 6 cans of vegetables - carrots, green beans, peas, and corn.",Food,resource
41a3e1d1-1b27-416e-9dec-538435550bef,Keep on bringing the water!  We need tons of supplies now because most drop off locations have enough clothes.,Water,need
1b182bb3-ed18-43af-b2f9-ad6b16664705,"Am happy to purchase cleaning supplies, clothing or food.",Food,resource
5cacb98a-5f9f-48a2-92c5-fc6f80bbba47,I can bring food and/or basic need items.,Food,resource
2e1a6359-292f-4cdd-8632-30668a21d288,(2) liter bottled water,Water,resource
5a75f12b-b83c-4fd8-9e69-36c7667bc887,"clothing, non-perishable food, hygiene products",Food,resource
twitter_resource_tweets_3843,The third fight I had to diffuse in a span of 24hrs.....c'Mon people quit actin like Savages.... #sandy,None,N/A
553860e5-f86d-41aa-af12-d1998122dc32,"Hi, I am trying to get some information and help my neighborhood fo co-op in Philadelphia coordinate a donation collection. There is interest in collecting items (clothes, bottled water, baby supplies, toiletries, etc.) and get them to those who need it. The interest is there, but transportation may be a problem. There has also been an interest expressed for providing temporary shelter (an extra bedroom, for example) but those interested do not know how to do something like that. Any assistance you can provide to help us give a helping hand to others would be greatly appreciated.",Water,resource
twitter_resource_tweets_1942,First episode of Homeland in... not sure what made me more tense... that or Sandy's winds. #frankenstorm,None,N/A
twitter_resource_tweets_4394,#Sandy welcome......,None,N/A
968da0d0-d3b1-42a4-a725-4c37f36b8948,"We can donate Hygiene products, cleaning supplies,nonperisabhle and hot meals, toys/recreation program, clothing, etc",Food,resource
9ed45891-ca3c-4dad-b5d1-8f89a5a854db_0,"Sent email, matched to Seniors are living in the Seward Park Co-Op top floors with no power or water.",Water,need
twitter_resource_tweets_1016,Hurricane.....but you can call it Slurrrr-Icane......Slurr-Icane.....strong enough to start a engine mayne!!,None,N/A
twitter_resource_tweets_1010,WAIT....................... so when's the hurricane supposed to hit ??,None,N/A
53175edd-2ac6-4cd5-ac74-b6bce2e5d4cb,Winter coat Gloves Hat Scarves Shirts  Water Hygiene products,Water,need
98c9efb8-aba2-454a-b087-cb3a0d437ff0_0,E-mailed ******** to specify the non-perishable food that she can donate.,Food,resource
twitter_need_tweets_3813,Aaaaand the powers gone. It was fun while it lasted. This just got real. #sandy,Energy,need
00685842-49fb-42e9-82d5-aa3e4b065693,"We have over 50 seniors located at ****************** who are without electricity, cannot go down stairs, and are running low on food supplies.",Food,need
5e96232d-775d-4367-9587-583c31632844,Any type of hot or catered meals that are needed.,Food,resource
fc77ab84-dc02-474a-9586-e908a15b04f4,TEA,Food,resource
twitter_resource_tweets_4627,"@AHurricaneSandy is all talk, just like irene last year......I just wab my subways open",None,N/A
15ac2a91-84e9-4058-a887-8e613f05fb44,sculptor so reasonably handy with tools,None,resource
30f2e6fb-0dbe-4b59-afa3-1f0652285364,"Hot Food- 2 Trays of Egg Casseroles for either Saturday, Nov. 10th or Sunday, Nov. 11th in the morning.  Please let me know when & where this would be most useful.",Food,resource
twitter_random_tweets_5754,Oyster Creek Power Plant is on alert for flooding.... It's about 80 miles away. Great. #Sandy,None,N/A
f62226d3-8df2-45c1-902d-3a1d6d3e8eff,"I have cloths I can donate, tools food",Food,resource
twitter_random_tweets_5029,Ok now the power is out so I am going to conserve power and be offline for a bit #SandySucks,Energy,need
ed5804f8-9cf9-44c0-a198-d428767c149d,clothing nonperishable food baby supplies hygiene products,Food,resource
d6ea893d-75e6-494d-9c1f-df683249ce87,I can get supplies from the pharmacy if needed?,Medical,resource
e4e77174-0b0f-49ea-a7bb-1945826035d7,"cooking assistance, food prep, utensils and misc. cooking supplies.",Food,resource
2b789d4e-0c98-48a6-b5f0-1d21b5f8049f,"able bodied can help distribute donations, food etc.",Food,resource
twitter_resource_tweets_393,Ohh yea another storm but this time snow!!!!! Nothing crazy like last year tho........ I think,None,N/A
93f5eba0-e519-4691-90db-49192b57572f,"Will provide & serve nonperishable food. Also,possible coats, jackets, gloves, & hats.",Food,resource
9e0534aa-33a6-43c5-b99e-3171b03def0f,"Serving food at local rescue sites, deliver meals, stock shelves/sort items",Food,resource
2daf78f1-e7e0-49fd-9a7e-75170e7e3b2c,I have both clothing and non-perishable foods to donate.,Food,resource
cce82685-63c3-4ce0-94a0-e01092ae8d20_0,"Matched with ************** ******************* No power, food is spoiling non perishable food request Email: ******************* Telephone: ***********",Food,need
c6e8a151-5082-4562-a563-7f68e772d411,"Clothes, Hygiene products, toys, baby supplis, non-perishable, and ,more",Food,resource
twitter_resource_tweets_3629,Feel like running 5 miles in the park.... Hope Sandy permit,None,N/A
twitter_resource_tweets_4208,"Oh boy, power just went in and out... Indication that it may go out soon.. #salty #Sandy",Energy,need
twitter_need_tweets_4218,"Walked 2 blocks from my office on 41st St where the power is up, down to 39th St where the darkside begins. #postSandy",Energy,need
twitter_need_tweets_2857,So happy I still have power... my IPad is ready now my phone is next ... Watching soa for the rest of the night ... #sandy #lonelymonday,None,N/A
58130b6d-a046-41c8-8779-0a1e853f113d,"I tried to send this already but do not think it went through so I am retyping a shorthand version and resending:  I selected ""Other"" because it is a lot of different items:  hygiene: feminine products, wash cloths, soap  cleaning: rags, bucket, paper towels, gloves  clothing: mens- basics, warm, underwear womens- basics, warm, bras, robes unisex- gloves, scarves kids- basics  house: bedding, pillows, cooking utensils, some plastic forks  food: oatmeal, canned goods, beverages",Food,resource
4d71e790-cd8f-4b5f-b893-ff0c9997b775,"soap, shampoo  dried grains (oatmeal, couscous, etc.)",Food,resource
0d334de6-b312-4108-bfd5-ee5c607bd471,"My husband and I would be coming from Bergen county nj, so whatever supplies/goods/food we can fit in our truck we'd be happy to bring. With enough notice I could bring some hot meals as well.",Food,resource
9ab2f62b-4f7d-4748-a5ec-86c08d623216,"My fraternity, Kappa Alpha Psi (Brooklyn-LI Alumni Chapter) did a canned food drive and we would like to donate these goods for the relief effort.  Please let me know when and where I can drop them off to your organization.",Food,resource
twitter_random_tweets_2622,There's a storm on the ocean and it's moving this a way.. If ur soul not anchored in Jesus U will surely drift away.. JUST THOUGHT OF SONG..,None,N/A
twitter_random_tweets_1972,"Charrito's served free food todaty in #hoboken #hurricanesandy #njsandy @ Hoboken, NJ http://t.co/verhpLaa",Food,resource
c190f2a6-ae78-49f4-85aa-7f1a814cc165,Chili (vegan),Food,resource
d4f91686-7983-41b7-97b8-45ec2a575197,Shower Curtain Scrubbing Bubbles/Bathroom Cleaner Dish Soap Sponges Towels and Wash Cloths Bathmats Batteries (of all kinds) Toilet Paper Laundry Detergent,Energy,need
60762a0c-e2b0-43d9-a25b-d04833b49dc8,"We have men's clothes, women's clothes, maternity clothes, and newborn baby girl clothes. We have baby-related supplies, food, home goods and hygiene products.  Please let us know how we can help.",Food,resource
1a83a8b2-db45-41e2-9d80-d113788281d7,I have lots of hand and power tools as well as garden tools,None,resource
a5b3e621-338a-44c5-a4c2-2b19c5486a56,Can help prepare food. Grocery shop for seniors.,Food,resource
2014004e-10cb-4338-bc97-a04bffc35d29,"I would like to donate clothing, non-perishable food items and baby items, that we collect here in our community.  Also, may be available to volunteer in a shelter during Thanksgiving weekend (November 22 - 26).  Not physically big or strong but can help in other ways.",Food,resource
twitter_random_tweets_2236,#Sandy is clearly not inspiring a low carb diet!!! Quick grab the ..... cinnamon Raisin English muffins.... http://t.co/chPj1VIP,None,N/A
b0b93c21-0c65-4d40-abed-8791a7ff9f0b,"*NEED MET* Toilet paper, paper plates, disposable cutlery, flashlights, batteries",Energy,need
feaf56af-270c-483a-8ea3-da8342857295,I can cook or hand our food if needed as well,Food,resource
4da76481-ebd7-4364-96f7-d0f971355530,"In need of non-perishable food, diapers, tarp and other supplies",Food,need
0b5b0d89-b90c-4839-8493-54d9145bc00a,"I have baby items, non-perishable food, and hygiene products. Where can I bring them?!",Food,resource
68a9b900-7d4a-4554-9cf4-19f0e22fdd77,"baby supplies, hygiene products, water, plastic utensils",Water,resource
08b56420-149a-4234-8172-c8cfecf58154,I am fluent in Spanish and I also use sign language. I can prepare and serve food as well,Food,resource
d5e861ee-c35f-45b6-aec0-2af7eec91d7f,canned/dry goods,Food,resource
twitter_random_tweets_7261,"I got batteries, flashlights, first aid and 72 hour kit. BRING IT ON #HurricaneSandy IM READY!!!!",None,N/A
8115f6c5-a8fd-44ee-b46b-ed61a2a59d75,"I have a number of items I can donate. My kids wanted to donate some gently used toys, board books, puzzles and a toddler kitchen (Fisher Price) that is in great condition with a number of pans and utensils. We also have some towels and sheets that are in good condition, some men's shoes (size 13), a bag of kids clothes and some dried soup mixes.",Food,resource
c0fa1bde-7414-429b-81d1-72201cbec2a0,I have 3 gallons of drinking water to donate,Water,resource
4dfc005d-667e-49f6-9c46-b87ff2018962,Pass out food or relief supplies,Food,resource
933b45a5-dc2b-417a-947d-d53cf009d223,We have some non-perishable food and clothing.  We can easily drop it off if you tell us where.,Food,resource
d5faf7f5-528f-4b6d-8298-eb71f6f0db73_2,She e-mailed Team Les on 12/06 with the following message: ************* is my correct and working number. I had also wanted to please ask if i could get any help for myself with womens shoes size ten. My focus has been getting things together for my children (2 and 3) and I am still in dire need of a walking shoes and a boot if possible. Thank you again for connecting me with a match for food/baby food. Site coordinators please follow up to make sure she got the baby food and to find a potential match for the shoes. Thanks ****,Food,need
d5faf7f5-528f-4b6d-8298-eb71f6f0db73_3,"On 12/10 ****** e-mailed her and copied LES. Message below: Sorry for the delay in getting back to you. After checking the donations in the office, I unfortunately do not have any baby food. Right now, I have: Blankets 1 woman's coat 1 boys coat (XS, ages 4-5) Various hygiene products 2 bags of beans Infant multivitamins Lots of baby wipes Batteries If you need any or all of the following, please call me today at ************* and we can arrange a meeting place. *** I have not seeing any response from ****** yet, but a follow up is still needed to make sure she gets baby food and if she needs any of the items above*** Thanks ****",Food,resource
twitter_random_tweets_2568,Haven't spoken to my sperm donor (dad) in over a year .... Yet he been calling me all morning. Thx to #HurricaneSandy,None,N/A
009f0857-238a-4392-aea3-2845a0062be9,"Cereal, canned food. Are there more needed items?  Please let me know.",Food,resource
d5faf7f5-528f-4b6d-8298-eb71f6f0db73_4,"Still need baby food, women's shoes (9.5 to 10) and grocery type food.",Food,need
34e143aa-50c6-4932-8023-e20b6d8355a6,"drivers license, food prep,",Food,resource
72ad46c0-1c40-41bb-bdc2-2287d2dd49ee,"Rockaways also need mops, ready-to-eat food and cleaning supplies (Saturday, 11/3, 1:47 PM)",Food,need
ee97c165-a1fa-4446-ab9c-10506b5bea9e,"We are Rescue Ministries Church, a Soup Kitchen and Food Pantry located at 2083 Richmond Terrace.  We will be bring Hot meals to Hurricane site to feed the need.  We need all paper products and foil trays to prepare, transport, and burners to keep food hot to serve food to the communities in need.  Cleaning supplies including gloves, masks, trash bags, baby supplies, and famine products.  We have noticed that there is also a need for sleeping bags, coats, winter gloves for all age groups.  We will prepare food at church to bring to sites by 10:00 am.  For more information please call contact number.",Food,need
1383b94e-2df3-4318-8a9c-f8ec5e3a6405,Food prep,Food,resource
twitter_resource_tweets_676,"Frankin-Storm is coming... I'm prepping with Coffee, Vitamin Water & NWA Clash of the Champions.... #ChopDaddy Approved... #Sandy",None,N/A
twitter_random_tweets_3742,This hurricane.... #notthatserious,None,N/A
twitter_resource_tweets_4829,#NoWork.... #HurricaneSandy... Gosh,None,N/A
3d5b6534-b3d3-406b-aeb0-ffea4eaeee77,clothes- kid and adult toys /books canned food,Food,resource
twitter_random_tweets_7882,Powerless in New Jersey post-Sandy http://t.co/olkycq7X,Energy,need
twitter_random_tweets_1450,"Something magical about a power outage, perhaps even more so in a city like NYC. Centers things in the present in a powerful way. #nopower #sandy",Energy,need
twitter_random_tweets_3569,"Traffic is moving really well on the BQE near Metropolitan ave. You know, in case you want to get swept off the highway by the hurricane....",None,N/A
twitter_random_tweets_3364,Of course the Chinese food places are open. #hurricanesandy #chinesefood #dinner,None,N/A
00bc17b1-9022-4724-bbd0-c9299e03b0eb,"canned foods, blankets, hygiene stuff (paper towels, toilet paper, toothbrushes, toothpaste).",Food,resource
21024e53-d563-4611-8e3e-bd8396fc1321,Safe food/formula for those with severe food allergies or Celiac,Food,resource
5bf071e8-384e-485c-9a97-fd2cfeb3b939,"cooking, shlepping, cleaning, distributing food, going from door to door.",Food,resource
fe5c6135-595f-4ea8-bcd7-6f4bb7762368,"batteries, propane, lighters, trash bags, can openers, utensils, tooth paste",Energy,resource
2ea5f711-b120-42ed-b555-c7d5a8727487_4,"************** ******************* No power, food is spoiling non perishable food request Email: ******************* Telephone:************",Food,need
twitter_random_tweets_2839,So a hurricane is going to be hitting New York....awesome.,None,N/A
twitter_random_tweets_9139,"@CeiliOConnor we are doing ok, escaped floods, no power, but safe xx #sandysucks #vacationfail",Energy,need
twitter_resource_tweets_1171,Having fun at #Lexi's! Real food in real house with electrical lighting. Good times. I feel human again #escapingsandy,None,N/A
6ba2ecac-1a0d-475d-bf8f-6f582c2c02f6,"I would like to send warm clothes, blankets, pet food, hygiene products, toys, etc. Whatever I can find that can be of use to someone in need.  I just need an address to ship the items to... Thank you.",Food,resource
d47cebca-0f21-4967-ba67-7a5c9a230230,Will donate food and clothing. Whatever is needed.,Food,resource
2ea5f711-b120-42ed-b555-c7d5a8727487_0,"Can you clarify this need? Details of who needs the food, location, etc. Thanks.",Food,need
481dacc4-f415-44eb-bd43-f03ada1bea0d,"Some clean up tools, medication and clothes",Medical,resource
twitter_resource_tweets_2578,I hate not having any power!!! Missing @TheXFactorUSA again tonight. I seriously want to cry #thankyouSandy,Energy,need
a66d05b9-8925-4bfe-a18f-fff87a598803,"I'd love to take a collection of anything needed - clothes, flashlights, food, etc - can you tell me what is needed and where I can drop it off mid week?  Thank you!",Food,resource
3a74d9f6-c29f-4f5b-9ac9-6b72994a219f,I am happy to help with whatever kind of low-skill clean-up jobs are needed.,None,resource
twitter_resource_tweets_1391,I've eaten like six times more food than usual today #sandyproblems,None,N/A
twitter_random_tweets_9954,"RT @jaimejin: We need produce, canned goods and depends to 420 Baltic in BK by 6:00pm!! There are 5 14-story buildings without power! #sandy",Food,need
e49dced4-9344-485e-87d2-542d3409a53b_0,"Spoke to **** today and she got all her urgent needs met, but needs help rebuilding in the future. Still needs a generator because no power. Will call around and see if one is available. 11/3",Energy,need
e49dced4-9344-485e-87d2-542d3409a53b_1,Left vm with *********** ********  Work: ************* Mobile***************,None,need
1ffa88a2-9a4b-49a5-b838-38c90755007a,warm cloths and non-perishable food,Food,resource
