511,"We are starting a collection up here in the seacoast of NH . I am willing to bring down items . We are collecting Non-perishable food , clothing , blankets , hygiene products , and some home goods . Please let me know where this is needed . We will be coming down in the next 2 weeks . Thank you .",Food,resource
512,"I am a licensed teacher . I am licensed in CPR . I can tutor , cook , p/u , help with building , hand out food , drinks , blankets , organize food drives , organize volunteer groups and organize and conduct fundraising if needed .",Food,resource
513,21 without power in # queens # HurricaneSandy # NorEaster2012 ... .death toll 41 persons ... that 's in tristate area ... # RiP # staystrong,None,N/A
514,Lights are flickering on and off ... Sandy is starting to get real . Yeah ... Um ... Not feeling it .,None,N/A
515,Power out and hopefully no class till weds # hurricaneswag,Energy,need
516,I work with a group of NYU students and we want to prep sandwiches or other meals to donate .,Food,resource
517,I would love to give clothing and canned food,Food,resource
518,"I speak Dutch and Hebrew , though I do n't know if those are useful . I ca n't do any heavy physical labor due to medical problems , but would be happy to help distributing food or anything similar . Also , though I am not ordained as a rabbi , I do have training as a hospital chaplain , so could provide psycho-spiritual support if needed .",Food,resource
519,deliver/hand out water etc to people affected by hurricane . do n't have a car,Water,resource
520,"Hello my name is **************** , my boss ************** was wondering if there was a possibility of bringing some hot , home made food to help the victims affected by hurricane Sandy . Please contact me at ( ************** as soon as possible to see if we can organize something to help as many people as we can .",Food,resource
521,# sandy ... in upper west side The situati in is under control ... no big damage only same tree is fallen..,None,N/A
522,I can donate food . Cloths . Toys . Baby supply .,Food,resource
523,clothing ( wide range of styles and for various ages ) ; non-perishable food ; hygiene products,Food,resource
524,For those in NYC without power : AT & T has charging stations so you can juice up & call your fam/get latest news # Sandy http : //t.co/p6DbicTF,Energy,resource
525,Sandy was a category 4 ... ef that . Myg 's in breezy point got rocked big time ... coincidence that it happened right during the time of ... ..,None,N/A
526,i am collecting food and clothing from friends and plan to drop it off sometime today after 6 o'clock today,Food,resource
527,# 911 is overloaded in NYC currently . Please stop calling for food and vodka . # sandy,None,N/A
528,"I am a member of AA and wanted to bring meetings to those in need Staten Island , as well as help out with providing food , clothing and clean up as needed . Thank you ****************",Food,resource
529,"clothing , bottled water",Water,resource
530,I can make/organize food and donations .,Food,resource
531,Hunting down generators with the masses . You 'd think the POTUS was making a visit with all the security . # Sandy [ pic ] : http : //t.co/WTwSTNro,Energy,need
532,Hot food the day after Sandy http : //t.co/urm4MTzm,None,N/A
533,I would just love to have power in my house and be able to watch tv or porn for that matter lol # sandyproblems,Energy,need
534,Oh waw ... ... .. snow storm ? Plzz tell me we not gon na do this all over again ...,None,N/A
535,"i have a flashlight with a few batteries . i also have a coat , hoodie that i could donate",Energy,resource
536,"Can donate basic supplies such as flashlights , batteries , and clothes etc .",Energy,resource
537,"Cooking , serving food , distributing goods .",Food,resource
538,"My wife and I would like to come down from Massachusetts and donate our time and food on Sunday . We can bring a grill and do some cooking , serving or anything that would be helpful . If this works , we will stock up tomorrow and travel down . Hope this helps . Let us know . Thanks .",Food,resource
539,"We can donate Hygiene products , cleaning supplies , nonperisabhle and hot meals , toys/recreation program , clothing , etc",Food,resource
540,Please let me know what is especially needed as far as clothing and food are concerned and I will do my best to collect ! Thanks !,Food,resource
541,E-mailed ******** to specify the non-perishable food that she can donate .,Food,resource
542,"Dont have specific skills but would love to help in any way I can ! Clean up , passing out food , etc . Please let me know !",Food,resource
543,@ MarinaFoley oh god this is bad and the storm barely hit us yet ... ...,None,N/A
544,"This hurricane info is pissin me off . Stay off the roads , away from the water & & make sure your flashlights and food are on deck ! !",None,N/A
545,"Canned foods : veggies , potatoes , sauces .",Food,resource
546,Church group would like to come on 12/1 to help with whatever is needed . Can someone please call me asap so we can plan ? ************* or ************* . Thanks ! **************,Food,resource
547,"School supplies - I have staplers , tape dispensers , push pins , binders etc . Please let me know where I can bring these items .",Food,resource
548,It smells like Thanksgiving/ Christmas dinner in my house right now.. Moms cookin away ! ! # SandyNJ # cookinwhatfoodisleft,None,N/A
549,Boxes Of Toothpaste,Medical,resource
550,********* just called to say she met them -- they were taking up water themselves ! Do not underestimate the resilience of New Yorkers . They 're fine .,Water,resource
551,"Women 's clothing , children 's clothing , shoes , coats and non-perishable food",Food,resource
552,"Clothes , movies , books , canned goods , cardboard boxes , comforter",Food,resource
553,food service,Food,resource
554,"I can assist in handing out supplies , water , etc . I can probably also help with completing FEMA forms , SNAP ( food stamp ) benefit applications or replacement food SNAP applications , etc . I used to work for the dept of public welfare in PA , so im pretty good with paper work of all sorts .",Food,resource
555,@ _Slotz what 's the holiday .. here its Halloween which was a big bust do to hurricane sandy..on the Jersey shore.We R having Parade 2morrow,None,N/A
556,"I have men and woman clothing plus 3-4t girl clothing , Toys , Non perishable food",Food,resource
557,Just made enough food to keep my full till the storm stops.. But I 'm trapped in my driveway either way,None,N/A
558,"approximately 6 cans of vegetables - carrots , green beans , peas , and corn .",Food,resource
559,Gon na stock up on AAA batteries . I 'm going to need to whip out the flip cam for this storm,None,N/A
560,"This request is for my mother and her many elderly neighbors at ********************************** . This is a 28 story building with no power , no phone service , and NO WATER since Monday . My mother on *************************** and many others in building unable to get out for supplies/water , and unable to call since no phones . Bldg management unresponsive .",Energy,need
561,Would love to help deliver food/ gather food for those who need it . But am willing to help in any way possible . I am able to get into the city and would love to help .,Food,resource
562,"This is my life homie you decide yours , hurricane sandy bring it on ... ..",None,N/A
563,I can help clean or do food service,Food,resource
564,Back to normal tomorrow ... . Sandy is finally over ... .,None,N/A
565,"Two years in a raw ... # Irene then # Sandy ... Coincidence , fluke or climate change ?",None,N/A
566,"My family & I will be doing a drive for donations on your urgent needed list for Christmas . We will be coming with a hopefully full econoline van from Martha 's Vineyard full of non parishable foods , cleaning supplies on the list , and back packs with supplies for the kids in rockaway area . We will be arriving to donate on Sat Dec 22nd . I will check on the website closer to the date & call one of the contact # 's listed a few days before for the best drop off destination & directions . We look forward to seeing you soon . : ) ~ ******************~",Food,resource
567,"tomorrow at 10am i am bringing a pot of rice a pot of soup , a lasagne , and muffins . Hope this works . We prepared these things tonight and hopefully reheat on location . I can bring a stock pot , and a crock pot and any general kitchen supplies and am prepared to cook .",Food,resource
568,Nothing makes the idea of a boyfriend more appealing than moving ... . In a hurricane . # rockmelikeahurricane2012,None,N/A
569,"I have hand tools ( hammer , nails , screws , screwdriver , etc . )",None,resource
570,id like to serve food or organize donations,Food,resource
571,Got the urge to adventure in the hurricane ... . Need an accomplice,None,N/A
572,I do n't have any power and this storm is getting really bad about 3 trees have fallen around my house and the power lines are sparking,Energy,need
573,Have a great day everyone . Still surviving the storm here . Prayers R with my fellow east coast people 's ... .,None,N/A
574,I can cook or hand our food if needed as well,Food,resource
575,"Blankets , baby supplies , dog & cat supplies , jackets , cleanup supplies",Food,need
576,would like to make food/ serve food,Food,resource
577,Chicken broth,Food,resource
578,Going thru all the food in my house to donate to the # redcross # HurricaneSandy,Food,resource
579,Driving around my state ... ... terrible.. # SandyNJ,None,N/A
580,This is bad my building has no heat hot water or power .I lost a lot in this storm my car work hours and over 300 hundred dollars in food .,None,N/A
581,"Hi , I work at Brooklyn Friends School which is a small school located above the Jay St Train Station . We are open today and our cafeteria staff is cooking lots more food than we need today , because the food needs to be cooked . They are making pulled pork , pulled chicken and cole slaw . It is coming from a safe school kitchen and is quite good food . We are not sure if we will have a lot , or tons of food . It depends on how many kids show up to school today . I called the Red Hook Initiative about this also . We are hoping to get this food over , assuming you can use it . We may be able to get a teacher to drive it to you , but so far , have n't found anyone . Might someone be able to come pick it up ? It would be available after 2:00 and probably until about 5:00 . My cell phone is ************* . Or you can call the school 's main line and ask for the cafeteria . ************* . I hope we can work this out .",Food,resource
582,This hurricane better actually happen ... im in need of some serious down time ... lmao,None,N/A
583,Cook . Distribute food clothing whatever . Have car,Food,resource
584,So apparently we have a hurricane coming ... or a tropical storm ... . something ... . I hope it 's a hurricane .,None,N/A
585,"My daughter ( 15 ) and I ( 50-ish ) wish to volunteer with food service , over the thanksgiving holiday and beyond are there food pantries set up in Red Hook where we could serve or organize food donations . Let me know . thanks , *********",Food,resource
586,"Drinking water , toilet paper",Water,resource
587,I am a certified first aid responder,Medical,resource
588,You better shape up because Sandy needs a man and she set her eyes on you ... ... @ Bay Ridge http : //t.co/cqweSIO8,None,N/A
589,I have a car and can deliver food ( or clothing if needed ) .,Food,resource
590,"I can give out food , pack donations",Food,resource
591,"Safe food , baby formula for those with severe food allergies and Celiac .",Food,resource
592,@ trinamariexox I hope Sandy blows open the window and makes all your food soggy and let 's walkers in . See ya in hell .,None,N/A
593,"I am able and willing to help where I can , whether it be cleaning , food delivery or hand outs , etc .",Food,resource
594,A van full of water clothes blankets kitchen and bathroom miscellaneous garbage bagss gloves,Water,resource
595,"Can you clarify this need ? Details of who needs the food , location , etc . Thanks .",Food,need
596,"Can help getting medication to the elderly and children . Can help move furniture . Can help paint , hammer , lay tile .",Medical,resource
597,We have a church group in Harlem making chili on Saturday . We could deliver by 5:30 - please let us know if we can help .,Food,resource
598,Pull ups 4T-5T several packages A & D ointment latex free gloves first aid kits,Medical,resource
599,Thanks for all the concerns & prayers . So far # Sandy has n't hit..but wind is 65+ mph and the rain has started ... city is deserted . # Pray4NYC,None,N/A
600,Really hope this Hurricane does n't happen . # foodie # deals # plans # nj # nyc # SCBD,None,N/A
601,Anyone besides ourselves and @ fogcreek experiencing outages due to Sandy ?,Energy,need
602,Tropical storm # Sandy ... '' My God ... over 82 AUs in diameter ! `` # LameGeekJim,None,N/A
603,3 Large Quilts Baby clothes & Blankets & supplies/ Feminine supplies/ Towels/ non perishable foods,Food,resource
604,To worry about Sandy or not to worry about Sandy ... That is the question ... Not liking the idea of a blizzard and hurricane mixing .,None,N/A
605,Really hope we dont lose power ... It was so cold during a hurricane imagine a week without power in snow,None,N/A
606,Hand out supplies and food . Light clean nothing too heavy .,Food,resource
607,"We are planning to have drive at our school to collect items such as gently used sheets , towels , blankets , clothing , toys , stuffed animals and non-perishable food . What are the specific needs and how can we get these items to you ? We are a small school in Hamden , CT. ************* , Social Worker , Foster School , ************* , *******************",Food,resource
608,"Charrito 's served free food todaty in # hoboken # hurricanesandy # njsandy @ Hoboken , NJ http : //t.co/verhpLaa",Food,resource
609,Food prep,Food,resource
610,Of course my lights go out right when I 'm gon na watch Almost Famous ! Fuck you sandy # itwasallhappening,Energy,need
611,"# HurricaneSandy is suppose to hit # NYC at 2 ... .so far the weather is like being in Ireland , Sind and drizzle rain ... . # HomeFromhome",None,N/A
612,"I have man 's sweater , jacket , and some T shirts of size M-L . I also have some non-perishable foods and uncooked rice to give .",Food,resource
613,Enjoying life in the dark ... . ( @ Hurricane Sandy 's Power Outage ) http : //t.co/ZdCwWy8Q,Energy,need
614,"C'mon NYCers “ @ AmberTheAlly : # SANDY : They need a generator and AA batteries @ NYCRescue ( 90 Lafayette St NY , NY ) Pls RT ! ”",Energy,need
615,... is sandy..just a storm or partially cause of global warming ... ? ? ? Think again ...,None,N/A
616,Lost power ... Apparently all lower manhattan up until midtown is out of power . This is real ... # Hurricane # sandy is real.. Stay safe .,None,N/A
617,Just saw some pictures from LBI lots of flooding ... . I hope our house is still there after the storm ...,None,N/A
618,"Hi , I can help prepare food , serve food , offer clean up assistance but do n't necessarily have any tools , just my hands and willingness to help . I only have a bicycle and could maybe help with deliveries . I 'm within walking distance of Red Hook .",Food,resource
619,"Dog beds for two dogs , Evo dry food ( chicken ) , new toys Both need a hair cut and cleaning",Food,need
620,"Have non-perishable food ( canned goods especially ) , baby supplies , for Sandy victims .",Food,resource
621,Hopefully # hurricanesandy destroys Serc and arc on bush campus ... . Perminantely .,None,N/A
622,"I can donate clothes , help serve food , clean up and foster pets .",Food,resource
623,Officially have no power ... .just fckin great . # FckYouSandy,None,N/A
624,Can help deliver food/resources door to door,Food,resource
625,Mother Nature must really hate the northeast ... .another storm coming ? come on,None,N/A
626,"I have a food hander 's license . I can help cook , deliver meals , clean up , kitchen help , serve food . I would like to help deliver food to those with out access to elevators , especially in the housing lower east side . Food kitchens , etc .",Food,resource
627,"I 'm small but relatively strong -- I can deadlift about 140 pounds . Happy to help remove debris . I have a battery powered handsaw . I can bring/donate a broom . I have some gloves and face masks . I can donate books , but would probably need help bringing them if many are needed . I have some candles and probably some batteries . I have no veterinary experience , but I 've volunteered with no-kill animal shelters in the distant past , and am happy to help with pet care . Happy to climb stairs to deliver meals . Let me know what 's needed ; maybe I can fill your needs . I live near *********** , and am available all day Sunday November 4th . I can be available after work hours midweek , and then all day Sunday the 11th .",Energy,resource
628,Canned food and non-perishables,Food,resource
629,I 'm a nutritionist and would be also happy to help with any food distribution/food pantry work .,Food,resource
630,I can help distribute supplies and food . Great at organizing and multitasking . I available day & night .,Food,resource
631,I can help with food if needed .,Food,resource
632,We just lost power on 20th street . # sandy,Energy,need
633,There is no way in or out of Manhattan right now ... .. Stranded on an island during a hurricane ... .. Wow,None,N/A
634,"training in art conservation , recovery of damaged materials , working w/materials damaged by water/mold",Water,resource
635,... . It only the weather ... CTfU ... A little bit ... @ J_thorow Hurricane survival kit part 2 Tuesday through ... http : //t.co/IvFK1CPI,None,N/A
636,"food services , deliveries",Food,resource
637,"food prep , art therapy",Food,resource
638,Clothes lots baby supplies food money hygiene products,Food,resource
639,"Clothing , Beverages , Baby Supplies , Non Perishable Food , Garbage Bags",Food,resource
640,I have a bicycle and can deliver food and supplies if needed .,Food,resource
641,@ RandomCravings your welcome . If I can help in anyway let me know . # localsunite # Sandy # foodies,None,N/A
642,"Our company wants to send supplies like batteries and diapers . Pls confirm you 'd like this to be sent . Ideally I 'll hear from you by Saturday or Sunday . Thank you , ********* ************* ***********************",Energy,resource
643,"Power turned on , street on fire , power back off",Energy,need
644,I need batteries ! # Sandy ( @ Mama Angelinas Restaurant ),Energy,need
645,Pull ups- size 4T-5T pull ups 9several packages ) A & D ointment latex free gloves,Medical,resource
646,"clothing , hot meal , non-perishable , toys , hygiene products",Food,resource
647,"Cooking or provide food , shelter , Internet , light , etc",Food,resource
648,"************** ******************* Food is spoiling non perishable food request Email : ******************* Telephone : ************",Food,need
649,"i have women 's clothing to donate ( jackets , sweatshirts , jeans , sweatpants , undergarment-new ) , toiletries . Also willing to bring a hot meal for a family .",Food,resource
650,the company I work for Regeneron Pharmaceuticals has a team of volunteers who are looking to come down to Staten Island to volunteer on Saturday November 10.. We have sandwiches and donations . We also have volunteers . We want to help . Put us anywhere you need help ! !,Food,resource
651,A few friends and I are happy to distribute meds,Medical,resource
652,"can help make food , sort clothes , collect supplies , etc",Food,resource
653,"drivers license , food prep ,",Food,resource
654,"Clothing , non-perishable foods , hygiene products",Food,resource
655,Any type of hot or catered meals that are needed .,Food,resource
656,I can purchase canned foods and bring them to surrounding neighborhoods . I 'm in the Brooklyn Heights/Cobble Hill area .,Food,resource
657,I am a cook . I can prepare large amounts of food without any difficulty .,Food,resource
658,"Batteries and flashlights are needed in the Rockaways ( Saturday , 11/3 , 1:46 PM )",Energy,need
659,"children 's toys and clothing in good condition , can also bring bottled water",Water,resource
660,@ unsarah @ keithemorris hope everyone has enough food for their `` staycation '' ... Thanks # sandy,None,N/A
661,I can get supplies from the pharmacy if needed ?,Medical,resource
662,3 trays of hot food .,Food,resource
663,@ therealjdeuce : My mom keeps cooking ... & i keep eating # fml # hurricaneprobz wait but mine too ... .,None,N/A
664,So happy I still have power ... my IPad is ready now my phone is next ... Watching soa for the rest of the night ... # sandy # lonelymonday,None,N/A
665,"Hello , I just received an email from Justin Wedes about your organizing efforts to get volunteers to people on the Lower East Side of Manhattan , Bless you ! ! ! I just got word that members of my family , one a senior and other disabled are in dyer need of vital food and water supplies . Their address ; ***************************************** ( off of Houston/Ave D ) . They do n't have the means or resources to leave the apartment or to get these basic life substaining supplies . I 'm in an unaffected area of the city ( Washington Heights ) with a young child and can get to them . Can you please get volunteers to them or direct me to someone or agency that can , their situation is has gotten desperate ... Thank you , ****************************",Food,need
666,Distribution of water . Helping in shelters and temporary sites,Water,resource
667,"I can serve food , help visit places in need . Clean , build ( novice level ) .",Food,resource
668,"Non perishable food , baby supplies , hygiene products , clothing",Food,resource
669,"Non perishable food , clothes , and toys .",Food,resource
670,PLEASE DONATE SOAP SHAMPOO TOOTHBRUSHES TOOTHPASTE BAND-AIDS PENS ENVELOPES WASHCLOTHS POSTAGE STAMPS LAUNDRY DETERGENT,Medical,need
671,@ BoozyBurbs your lucky and I completely agree let 's do it ! Any ideas ? ! # BergenCounty # SandyRelief # foodies # SCBD,None,N/A
672,I am not a professional but have experience with tools . Hand tools and power tools,None,resource
673,I can also cook food or buy non perishable food and hygiene products . The site only let 's me pick one ! I do have clothes to give as well . Whatever is most needed or all .,Food,resource
674,"I can come down with supplies such as D batteries , LED Flashlights , clothing and other things needed . Please call ************* - I will try and contact you guys on 11/2 to see what you need . I will purchase as much as I can fit in my car up here in Syracuse , and bring them down 11/3 and volunteer my time the entire weekend . I am an elementary teacher . I can look after children as well .",Energy,resource
675,I 'm trained in first aid,Medical,resource
676,Able to bring some supplies to Red Hook on Sunday and Tuesday ; distribute food etc . ; clean ; sort donations,Food,resource
677,"Adult clothing ( men and women 's ) warm jackets Children 's clothing ( boys ages 7,5,4 ) and baby girls . Sheets , blankets , pillows Toys Canned goods .",Food,resource
678,@ CBSNewYork day 8 after hurricane and power lines still down in front of my house . PLease help http : //t.co/Z0oqfZUW,Energy,need
679,"Whole foods union square open , reprieve ! Amazing hot chocolate ... # sandy # sandynyc",None,N/A
680,"I 'd love to take a collection of anything needed - clothes , flashlights , food , etc - can you tell me what is needed and where I can drop it off mid week ? Thank you !",Food,resource
681,Whole foods was popping yesterday . People were buying salmon and lump crab for the storm . lmbo,None,N/A
682,Food & Clothes sorting and distribution,Food,resource
683,i can bring water and supplies,Water,resource
684,"Stocking up on water , food and warm blankets ... Sandy 's gon na be a fierce one !",None,N/A
685,bag of cat food,Food,resource
686,"Baby formula . 3 x 32 oz bottles similac sensitive ready made formula , 1x 2.13 lb & 3 x 12.6 oz containers similac sensitive powder formula .",Food,resource
687,@ laurenkoslow I 'm going through withdrawals ... .have n't had power since monday in NJ due to Sandy..missing DOOL !,None,N/A
688,"Want to help delvier supplies , debris removal , bring food and clothing , etc .",Food,resource
689,"non-perishable food , clothing , hygiene products , candles",Food,resource
690,Any restaurants willing to donate containers for prepared foods and soups ? # sirecovers # sihelp # helpsi # sandyvolunteer,Food,need
691,"Men 's , women 's , children 's coats , clothing , shoes , blankets , bleach , paper towels , work gloves , water . Approximately 100-150 industrial sized trash bags with clothing . A decent amount of non-clothing items .",Water,resource
692,"Happy to do clean up and assist more skilled workers ( like someone who does tree removal , happy to lift/move branches , do whatever is needed ) . I 'm a trained cook so I can prepare food , sort food , help organize delivery , etc .",Food,resource
693,"Smart , handy and physically able . Can do food packaging , food prep , moving stuff , can swing a hammer ( not licensed but have experience ) ...",Food,resource
694,Distributing food/water/clothes/supplies or any kind of debris removal,Water,resource
695,Running burning some calories from all that food that I ate while sandy was here,None,N/A
696,I can help with making and packing food .,Food,resource
697,Peanut Butter Jelly Whole Wheat Bread Tuna Fish,Food,resource
698,rcvd email from ******** stating she has not yet spoken to ***** . Emailed ***** requesting update and whether or not she is available still to assist with food/supplies .,Food,resource
699,sculptor so reasonably handy with tools,None,resource
700,batteries and flashlights,Energy,resource
701,6 cases of bottled water .,Water,resource
702,@ AP we are flooded in the other ZoneA that everyone forgets about .. East 95th street ... Whole block needs evacuated . # HurricaneSandy,None,N/A
703,Its krazii outside ... hopefully sandy is gone even tho it left sum places a mess . Hope every1 is safe nd is okay . Glad the rain has stop .,None,N/A
704,"slacks , sweaters , tops , jacket , shoes , sheets , towels , dry and canned food",Food,resource
705,"clothing , non-perishable foods , and hygiene products .",Food,resource
706,wow driving around and seeing all the damage Sandy caused ... .Jersey felt this one.and Jersey shore will never be the same . 9000+ homeless,None,N/A
707,Love this tweet from @ jetblue @ nycfoodtruck # SandyRelief # SandyUnites # NYC # FeedOurNeighbors # SCBD http : //t.co/exYTJKtD,None,N/A
708,"Through my office - the US Attorney 's Office , SDNY - I have collected a massive amount of clothing and supplies including around 50 giant bags of clothing - everything from jeans and shirts , to new socks and undergarments ; a mass of warm winter coats ; a mass of baby products including diapers and wipes , baby clothing , a baby car seat ; shoes for adults and children ; some non-perishable food ; some cleaning products .",Food,resource
709,Can help prepare food . Grocery shop for seniors .,Food,resource
710,I can help clean up and cook/provide food .,Food,resource
711,"willing to help in any way I can ; I do n't own a car but can drive and pack and unload and carry items . Can help with info , preparing food , etc .",Food,resource
712,"We have about 500 brownbag meals that can be delivered at around 3:30pm-4pm . Do you know of any locations that can use them ? They do not have to take all 500 . The brownbags consist of 1 or 2 sandwiches , a snack , and a juice . There 's pb & j 's , turkey & cheese , veggie , and just cheese .",Food,resource
713,"food stations , food preparation/serving , sorting donations",Food,resource
714,People are storming seabras for food # TheStruggle,None,N/A
715,"Thanks to all of our friends who prepared for Sandy by fortifying @ littlefoodcafe Sunday Brunch . See you tomorrow , folks ! # lfc # eatlocal",None,N/A
716,I need food but theres none left inny house ... # Sandy,Food,need
717,one branch fell down on my street the entire ***** hurricane and we have no power for a week ? such bullshit,Energy,need
718,"Hello my name is **************** , my boss ************** was wondering if there was a possibility of bringing some hot , home made food to help the victims affected by hurricane Sandy . Please contact me at *************** as soon as possible to see if we can organize something to help as many people as we can .",Food,resource
719,I can cook and transport large quantities of hot and or non perishables .,Food,resource
720,Sandy took my dock ... ..,None,N/A
721,spooky : the total lack of power from 34th st - south . # sandy,Energy,need
722,4 trays of lasagna or something else if that is needed more - please let me know what would be most useful and I 'm happy to prepare it .,Food,resource
723,food distribution ! Cleaning !,Food,resource
724,In case # Sandy wipes # nyc off the map ... I think u & ur young Spiderman would be perfect to head north & begin the @ gomigirl Gotham Era ...,None,N/A
725,"I am in need of heat hot water , pet food , cleaning supplies , roof installation , non persiable food , information on other funding or grants to help recover from the storm .",Food,need
726,I have been working on connecting gluten-free hurricane victims with gluten-free companies . We want to make sure the food gets into the hands of those who really need the gluten-free food for medical purposes . Can you please connect me with someone who might be able to accept gluten-free donations ? Thank you ! ********** ******** at gmail dot com,Food,resource
727,"Distribute food , pack supplies",Food,resource
728,There 's a storm on the ocean and it 's moving this a way.. If ur soul not anchored in Jesus U will surely drift away.. JUST THOUGHT OF SONG..,None,N/A
729,happy halloween ... ... .. # HurricaneSandy http : //t.co/6iGfAJLQ,None,N/A
730,Something something something big storm ... Something something something panic ... # Sandy # Hurricane,None,N/A
731,"soap , shampoo dried grains ( oatmeal , couscous , etc . )",Food,resource
732,"Ready to do any clean up work , dispensing food and goods .",Food,resource
733,Sandy is landing in between asbury and wildwood ... .. Rip to us .,None,N/A
734,So sandy has left me with no light for two days ... .smh,None,N/A
735,So a hurricane is going to be hitting New York ... .awesome .,None,N/A
736,NBA cares and NY cares headed to e84th and beach blvd to distribute food in # FarRockaway # sandy pls RT @ CarolineManzo @ JacLaurita,Food,resource
737,"I have a bike and I can drop off items in Brooklyn . Clothing , non-perishables .",Food,resource
738,"Meals on Wheels donated 50 meals , can anyone deliver additional meals tomorrow ?",Food,need
739,"ready to eat food-pop-top tuna and chicken , shelf stable milk , cereal , bread , juice , peanut butter and jelly",Food,resource
740,We have clothes for all ages and brand new shoes and boots . We have baby items like diapers car seats high chair ect . We also have hygine products like wipes toothbrushes toothpaste ect . We also have some kids toys and stuffed animals even a bike and we also have some non perishable foods . And blankets !,Food,resource
741,@ RachelAnnR also ... this is what sandy left behind in her wake ... so I think she 's ready too ... http : //t.co/FQeG1vT5,None,N/A
742,I'ma just # oceanlab my night away ... Reminisce on # sensationwhite & all the beautiful memories from this weekend ... # HurricaneSandy you blow,None,N/A
743,Rt : “ @ BronxZoosCobra : All stocked up on canned mice and batteries for my heated rock . # sandy”,None,N/A
744,"We were here for the marathon and would like to help in some capacity nov 3-6 if there is clean-up , meal preparation , debris removal , food service that we can do , short term please let us know . There are two of us .",Food,resource
745,Sandy is causing up a stir ... . Got ta get ready ! ! ! ! First ... . Show time in PA..,None,N/A
746,good food & family ! # hurricaneparty,None,N/A
747,"Clothes , Hygiene products , toys , baby supplis , non-perishable , and , more",Food,resource
748,"prepare food package , help to deliver food ...",Food,resource
749,"Hurricane Sandy : Chinatown Black Market Emerges As Vendors Hawk Batteries , Candles , Outlets - http : //t.co/WL2S8Hsb # chinatown # Washington",None,N/A
750,Willing to donate canned food and or other non-perishable food and/or hygiene products as needed .,Food,resource
751,"53 matchbooks , several flashlights , a few batteries , lots of women 's clothing , several kitchen towels , all from 2-person household located in fort greene , brooklyn . ( have already listed this info in the staten island community but i do n't know how they would receive it , so am posting it here as well . available to deliver on saturday nov 3 )",Energy,resource
752,"Willing to give out water , supplies , etc .",Water,resource
753,Zone A & away ... evacuating but think it 's crowd frenzy vs . Danger ... is sandy worse than Irene ?,None,N/A
754,food distribution,Food,resource
755,Only needs toddler clothes and food . Did n't fill out form-,Food,need
756,"I would be happy to distribute water or food , and I am a certified teacher , so I would hope to be able to entertain some kids with reading or craft projects .",Water,resource
757,I would also be willing to knock on doors and distribute food/water/information .,Water,resource
758,"Hi , I 'm interested in donating non-perishable canned food . What I want to do is buy food online from Costco and ship it directly to a location . I do n't have a car so I can not do it myself . I 'm very eager to help . I have everything ready and I can donate hundred of servings of canned food in # 10 cans , a total of 6 cans . Please tell me if I can ship them somewhere or if it is helpful to purchase # 10 cans of food . Thank you . - ****************",Food,resource
759,"I have many towels ( large , as well as hand towels and wash cloths , ) small men 's hygiene products ( travel size ) I 'd like to donate . I also have some batteries to donate . If there is a need for these items , please let me know . Thank you .",Energy,resource
760,"I have gently used clothing , like new coats , non perishable food items , and hygiene items . I can drop them off Thursday or Friday . Thanks",Food,resource
761,Water bottles Baby diapers size 5,Water,need
762,it doesnt feel like Halloween . 2 much devastation # hurricanesandy,None,N/A
763,I need groceries ... not because of the storm ... Just legit need groceries .,Food,need
764,"i can prepare food or serve , or bring to people in need .",Food,resource
765,"I can offer food supplies , blankets , etc .",Food,resource
766,"can help prepare food , what do people need in Red Hook ? I do n't have a car , but can bike there to help and bring goods .",Food,resource
767,hot food and hot soup,Food,resource
768,How about delivering $ 5 mil to them too ? RT @ realDonaldTrump : Trump Hotels are delivering lots of food to storm victims ... we love doing it !,Food,resource
769,"Can give clothing , canned goods , toilet paper , hygiene products . What else do you need ? Can prob give more .",Food,resource
770,I 've been waiting for the bus for an hour now . # sandy,None,N/A
771,Clean up food service,Food,resource
772,"Hope to be able to provide transport if we are able to get some gas today ! I can also cook/do food prep , if that helps .",Food,resource
773,Omg hurricane sandyS a whore she blew the east coast . Lol you sound stupid she 's not a person she 's a hurricane,None,N/A
774,"Hello a group of us are coming from the Eastern Shore Maryland area to help Staten Island . We are raising funds to prepare Thanksgiving meal to hand out for free to some of the residents of Staten Island . We are working with ******************** of Woodrow United Methodist Church at ******************************************* , ( ************* . We will distribute the meals from her church . Pastor feels a strong pull to deliver the meals the the Midland Beach , Staten Island area . She observed that they have a huge need for a special blessing . We will deliver the meals on Thanksgiving Day . We need many volunteers to help us distribute the meals . We seek people to help us package the food , help load the food for delivery and people who will volunteer to deliver the meals . Could you please help us get this word out ? Thank you and God Bless , ************* and ****************************** or *************",Food,resource
775,"Please use me for driving/delivering supplies especially food , and food serving",Food,resource
776,"I can provide sandwiches , fruit , food for kids/ babies , baby supplies , non perishable foods , hygiene products , paper , cups/plates/napkins",Food,resource
777,"I have toiletries , non-perishables , cleaning products and winter jackets , scarves and hats .",Food,resource
778,"The face of a building in New York around 95th street , completely came off ... Meaning you can see the apt suites ... Sandy is n't kidding .",None,N/A
779,Despite the hurricane ... .doodie calls . # Sandy # nyc # zoneb @ East Village http : //t.co/NMG6loM9,None,N/A
